Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],BODC Station,Operator's Cruise Name,Cruise Report,Project Name,Ship Name,Period,Chief Scientist,GEOTRACES Scientist,PRESSURE [dbar],QV:IODE,DEPTH [m],QV:IODE,CTDTMP [deg C],QV:IODE,CTDSAL,QV:IODE,SALINITY_D_CONC_BOTTLE,QV:IODE,SALINITY_D_CONC_PUMP,QV:IODE,SALINITY_D_CONC_FISH,QV:IODE,SALINITY_D_CONC_UWAY,QV:IODE,NITRATE_D_CONC_BOTTLE [umol/kg],STANDARD_DEV,QV:IODE,NITRATE_D_CONC_PUMP [umol/kg],QV:IODE,NITRATE_D_CONC_FISH [umol/kg],QV:IODE,NITRATE_D_CONC_UWAY [umol/kg],QV:IODE,NITRATE_LL_D_CONC_BOTTLE [umol/kg],QV:IODE,NITRATE_LL_D_CONC_FISH [umol/kg],QV:IODE,NO2+NO3_D_CONC_BOTTLE [umol/kg],QV:IODE,NO2+NO3_D_CONC_FISH [umol/kg],QV:IODE,Fe_D_CONC_BOTTLE [nmol/kg],STANDARD_DEV,QV:IODE,Fe_D_CONC_FISH [nmol/kg],STANDARD_DEV,QV:IODE,Fe_II_D_CONC_BOTTLE [nmol/kg],QV:IODE,Fe_II_D_CONC_FISH [nmol/kg],QV:IODE,Fe_S_CONC_BOTTLE [nmol/kg],STANDARD_DEV,QV:IODE,Fe_S_CONC_FISH [nmol/kg],STANDARD_DEV,QV:IODE,QV:ODV:SAMPLE
GP02,BD04,B,2012-08-24T22:45:50,143.882,37.814,7018,1875940,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,3997.8999,2,3931,2,1.504,1,34.679001,1,34.673,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,34.721951,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD04,B,2012-08-24T22:45:50,143.882,37.814,7018,1875940,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,3999.8999,2,3933,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,0.73522,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD04,B,2012-08-24T22:45:50,143.882,37.814,7018,1875940,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,4499.2998,2,4419,2,1.506,1,34.685001,1,34.681,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,34.243904,1,,9,0.682341,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD04,B,2012-08-24T22:45:50,143.882,37.814,7018,1875940,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,4999.7002,2,4905,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,0.82878,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD04,B,2012-08-24T22:45:50,143.882,37.814,7018,1875940,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,5000.7002,2,4906,2,1.529,1,34.688999,1,34.685001,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,34.058537,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD04,B,2012-08-24T22:45:50,143.882,37.814,7018,1875940,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,5499.1001,2,5389,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,0.745951,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD04,B,2012-08-24T22:45:50,143.882,37.814,7018,1875940,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,5500.2002,2,5390,2,1.572,1,34.691002,1,34.686001,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,33.834145,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD04,B,2012-08-24T22:45:50,143.882,37.814,7018,1875940,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,6000.7002,2,5874,2,1.63,1,34.692001,1,34.688,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,33.629269,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD04,B,2012-08-24T22:45:50,143.882,37.814,7018,1875940,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,6000.7002,2,5874,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,0.862829,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD04,B,2012-08-24T22:45:50,143.882,37.814,7018,1875940,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,6499.1001,2,6355,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,0.571024,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD04,B,2012-08-24T22:45:50,143.882,37.814,7018,1875940,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,6499.1001,2,6355,2,1.696,1,34.693001,1,34.686001,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,33.814632,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD04,B,2012-08-24T22:45:50,143.882,37.814,7018,1875940,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,6998.6001,2,6836,2,1.768,1,34.693001,1,34.689999,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,33.746342,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD04,B,2012-08-24T22:45:50,143.882,37.814,7018,1875940,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,7342.8999,2,7167,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,1.803805,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD04,B,2012-08-24T22:45:50,143.882,37.814,7018,1875940,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,7343.8999,2,7168,2,1.821,1,34.693001,1,34.681,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,33.619511,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,0,2,0,2,23.8,1,,9,32.716,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,0.653659,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,10.1,2,10,2,18.046,1,33.077999,1,33.040001,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,0.22439,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,10.1,2,10,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,0.075805,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,26.2,2,26,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,0.09639,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,26.2,2,26,2,8.254,1,32.874001,1,32.873001,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,9.365853,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,36.3,2,36,2,4.242,1,32.972,1,32.974998,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,14.595122,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,38.3,2,38,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,0.085366,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,49.4,2,49,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,0.182244,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,51.4,2,51,2,2.092,1,33.055,1,33.057999,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,21.902439,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,99.8,2,99,2,1.47,1,33.191002,1,33.191002,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,25.190245,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,100.8,2,100,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,0.34878,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,151.2,2,150,2,1.457,1,33.317001,1,33.316002,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,28.497561,1,,9,0.499024,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,199.6,2,198,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,0.648683,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,200.6,2,199,2,1.737,1,33.433998,1,33.435001,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,31.590244,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,399.5,2,396,2,3.229,1,33.924,1,33.933998,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,39.72683,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,399.5,2,396,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,1.277561,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,600.5,2,595,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,1.49122,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,600.5,2,595,2,3.369,1,34.181999,1,34.185001,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,40.643902,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,779.5,2,772,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,1.535902,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,780.5,2,773,2,3.051,1,34.300999,1,34.303001,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,40.985367,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,799.7,2,792,2,3.031,1,34.312,1,34.313999,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,40.663414,1,,9,1.500976,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,1000.1,2,990,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,1.399122,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,1000.1,2,990,2,2.753,1,34.397999,1,34.398998,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,40.819511,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,1250.4,2,1237,2,2.408,1,34.472,1,34.473,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,40.585365,1,,9,1.343317,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,1498.9,2,1482,2,2.239,1,34.526001,1,34.525002,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,40.380489,1,,9,1.239024,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,1998.9,2,1974,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,1.038244,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,1998.9,2,1974,2,1.902,1,34.598999,1,34.598999,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,38.770733,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,2499,2,2465,2,1.672,1,34.639,1,34.639999,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,37.258537,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,2499,2,2465,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,0.964488,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,2999.2,2,2955,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,1.046634,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,3000.3,2,2956,2,1.551,1,34.66,1,34.660999,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,36.117073,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,3498.6001,2,3443,2,1.486,1,34.673,1,34.671001,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,35.34634,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,3499.6001,2,3444,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,0.935707,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,4000,2,3932,2,1.464,1,34.681,1,34.678001,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,34.780487,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,4000,2,3932,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,0.931512,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,4499.5,2,4418,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,0.923805,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,4499.5,2,4418,2,1.47,1,34.686001,1,34.686001,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,34.243904,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,5000,2,4904,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,0.684878,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,5000,2,4904,2,1.516,1,34.687,1,34.686001,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,34.243904,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,5336.3999,2,5230,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,0.616,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD05,B,2012-08-26T12:46:54,150.00101,40.8337,5246,1875954,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,5336.3999,2,5230,2,1.547,1,34.688,1,34.689999,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,34.117073,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD06,B,2012-08-27T19:51:47,155,44.0027,5306,1875968,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,0,2,0,2,17.8,1,,9,32.338001,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,6.341464,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD06,B,2012-08-27T19:51:47,155,44.0027,5306,1875968,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,9.1,2,9,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,0.116098,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD06,B,2012-08-27T19:51:47,155,44.0027,5306,1875968,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,11.1,2,11,2,15.747,1,32.450001,1,32.452,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,6.585366,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD06,B,2012-08-27T19:51:47,155,44.0027,5306,1875968,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,22.2,2,22,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,0.084683,,1,,,9,,9,,9,,,9,,,9,1
GP02,BD06,B,2012-08-27T19:51:47,155,44.0027,5306,1875968,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,22.2,2,22,2,8.653,1,32.804001,1,32.826,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,11.648781,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD06,B,2012-08-27T19:51:47,155,44.0027,5306,1875968,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,24.2,2,24,2,8.315,1,32.821999,1,32.848999,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,12.204878,1,,9,,,9,,,9,,9,,9,,,9,,,9,1
GP02,BD06,B,2012-08-27T19:51:47,155,44.0027,5306,1875968,KH12-4,HakuhoMaru_KH12-4.pdf,BIG DIPPER Expedition,R/V Hakuho Maru,Aug - Oct 2012,Toshitaka Gamo,Toshitaka Gamo,24.2,2,24,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,0.095902,,1,,,9,,9,,9,,,9,,,9,1
